Tutorial Group,Project Group,Student ID,School,Name,Gender,CGPA
108,D,5322,SoH,Rajiv Nair,Male,4.02
108,D,2303,CCDS,Ruby Diaz,Female,4.12
108,D,2362,EEE,Zheng Guo,Male,4.08
108,E,2716,CoE,Liang Bo,Male,4.19
108,E,4890,WKW SCI,Rafika Binti Harun,Female,3.9
108,E,4297,MAE,Rizqi Bin Farhan,Male,4.15
108,E,2597,CCEB,Renee Lee,Female,4.01
108,E,3362,CCEB,Zeeshan Ahmed,Male,4.06
108,F,2926,CCDS,Aarav Nair,Male,3.89
108,F,5469,CCDS,Sakura Yamamoto,Female,4.21
108,F,3252,CoB (NBS),Samuel Lee,Male,4.02
108,F,4720,CoE,Qing Liu,Female,4.11
108,F,1905,MSE,Nadya Zainal,Female,4.09
108,G,1678,CCDS,Cameron Ward,Male,4.19
108,G,4574,CCDS,Hina Waseem,Female,3.95
108,G,5266,WKW SCI,Julian Wu,Male,4.12
108,G,3128,EEE,Harini Nair,Female,4.02
108,G,3972,CEE,Malia Tan,Female,4.08
108,H,4495,CEE,Rajendra Kumar,Male,4.01
108,H,2564,EEE,Tara Lim,Female,4.19
108,H,2509,CoE,Hugo Long,Male,4.06
108,H,3184,CCEB,Lindsey Lin,Female,4.1
108,H,2614,SSS,Vidya Menon,Female,4.07
108,I,2027,CCDS,Mason King,Male,4.18
108,I,3921,ADM,Camila Allen,Female,4.0
108,I,1339,SSS,Shun Takahashi,Male,4.11
108,I,1643,SBS,Mae Chang,Female,4.02
108,I,5576,MAE,Pooja Nair,Female,4.03
108,J,2663,NIE,Liam Reddy,Male,4.02
108,J,2511,EEE,Hana Watanabe,Female,4.18
108,J,1923,CoB (NBS),Noah Gray,Male,4.06
108,J,2616,SSS,Priya Menon,Female,4.09
108,J,2470,CoB (NBS),Riya Mehta,Female,4.02
109,A,973,EEE,Zhi Wei Lim,Male,4.22
109,A,5620,MAE,Riya Verma,Female,3.85
109,A,5411,CCDS,Cole Moore,Male,4.17
109,A,1442,CCEB,Maya Binti Rahim,Female,3.95
109,A,263,CCEB,Norah Ng,Female,4.14
109,B,4098,WKW SCI,Shahrir Bin Rahman,Male,3.9
109,B,4376,CCEB,Carmen Tan,Female,4.3
109,B,3662,CCDS,Nitin Chaudhary,Male,4.01
109,B,5299,CoB (NBS),Ifti Binti Rahman,Female,4.2
109,B,5313,MSE,Nia Carter,Female,4.14
109,C,5059,EEE,Logan Harris,Male,4.22
109,C,4327,CCDS,Arav Singh,Female,3.89
109,C,1960,SPMS,Ajay Reddy,Male,4.17
109,C,695,CCEB,Xuefeng,Female,4.0
109,C,2533,SPMS,Lina Teo,Female,4.14
109,D,224,EEE,Alvin Dela Cruz,Male,3.96
109,D,458,CCEB,Harlow Chen,Female,4.26
109,D,114,EEE,Noah Harris,Male,4.01
109,D,1661,CoB (NBS),Suriya Tan,Female,4.19
109,D,4225,CCEB,Liu Hong,Female,4.12
109,E,150,EEE,Kong Wei Tan,Male,4.22
109,E,3406,MAE,Ritika Joshi,Female,3.9
109,E,1482,MSE,Asad Ali,Male,4.11
109,E,3169,SoH,Alina Smith,Female,4.01
109,E,4796,CoB (NBS),Cassidy Wang,Female,4.12
109,F,686,NIE,Rameez Shah,Male,3.96
109,F,3429,CoB (NBS),Samantha Wilson,Female,4.22
109,F,3729,CCDS,Kenta Suzuki,Male,4.02
109,F,1426,CoB (NBS),Wendy Cheung,Female,4.18
109,F,5595,CCDS,Sana Rehman,Female,4.11
109,G,1330,EEE,Cheng Wei Yeo,Male,4.2
109,G,1956,CCEB,Zarina Binti Ibrahim,Female,3.9
109,G,3953,CoE,James Taylor,Male,4.09
109,G,2958,CCDS,Ophelia Santos,Female,4.01
109,G,3577,CoB (NBS),Hana Takemura,Female,4.11
109,H,4933,EEE,Hussain Bin Mohd,Male,4.0
109,H,1135,CEE,Sofia Wong,Female,4.2
109,H,1744,EEE,Fangling,Male,4.05
109,H,3273,MAE,Kanti Gupta,Female,4.17
109,H,446,CoB (NBS),Hanh Pham,Female,4.09
109,I,892,EEE,Phan Van Hoa,Male,4.17
109,I,3658,EEE,Alia Mohd,Female,3.91
109,I,225,NIE,Shahril Bin Muni,Male,4.05
109,I,1409,CCEB,Miriam Tan,Female,4.02
109,I,4029,SSS,Nova Ong,Female,4.08
109,J,3016,CEE,Kendrick White,Male,4.0
109,J,4954,CoB (NBS),Nori Matsuda,Female,4.2
109,J,5018,EEE,Raj Patel,Male,4.05
109,J,3377,CCEB,Zoey Chen,Female,4.15
109,J,293,SBS,Claire Bennett,Female,4.06
11,A,1288,CEE,Elena Vladimirovna,Female,3.87
11,A,3974,EEE,Zhao Rui,Male,4.17
11,A,4587,CoB (NBS),Ying Zhao,Female,3.91
11,A,342,CCEB,Ethan Ong,Male,4.08
11,A,4299,CoB (NBS),Seth Lim,Male,4.22
11,B,1759,CoB (NBS),Kunal Tan,Male,3.8
11,B,5744,SSS,Tania Kurnia,Female,4.3
11,B,5889,WKW SCI,Tyler Moore,Male,4.02
11,B,268,ADM,Nora Zhang,Female,4.16
11,B,5386,EEE,Arun Singh,Male,4.06
11,C,972,EEE,Dylan Anderson,Male,4.25
11,C,635,MAE,Charlotte Thomas,Female,3.9
11,C,1156,SBS,Hugo Huang,Male,4.17
11,C,624,EEE,Kelly Lim,Female,3.96
11,C,3687,CoB (NBS),Noah Wilson,Male,4.05
11,D,639,CCDS,Erqi,Male,4.0
11,D,5697,MSE,Aisha Fitria,Female,4.3
11,D,4216,EEE,Jacob Howard,Male,4.03
11,D,5452,CCDS,Zainab Rahman,Female,4.15
11,D,4128,CoE,Ella Johnson,Female,4.12
11,E,1996,SSS,Daya Kumari,Female,3.9
11,E,1852,SPMS,Jin Lee,Male,4.15
11,E,4866,CoB (NBS),Richa Agarwal,Female,3.97
11,E,4450,CoB (NBS),Charlotte Martin,Female,4.01
11,E,5408,CEE,Peiyu,Male,4.3
11,F,1183,WKW SCI,Tian Yi,Male,4.0
11,F,796,SSS,Tanvi Agarwal,Female,4.2
11,F,2918,CoB (NBS),Julian Tan,Male,4.03
11,F,3381,EEE,Sana Ali,Female,4.15
11,F,5714,CoB (NBS),Alondra Santos,Female,4.08
11,G,4595,EEE,Jovian Tan,Male,4.22
11,G,4266,MAE,Dewi Astuti,Female,3.9
11,G,1955,EEE,William Carter,Male,4.1
11,G,5396,CCDS,Alison Wong,Female,4.0
11,G,4974,CEE,Peilin,Female,4.05
11,H,312,CoB (NBS),William Lim,Male,4.01
11,H,4712,CoE,Neha Kapoor,Female,4.2
11,H,3869,CCDS,Sebastian Mitchell,Male,4.04
11,H,1377,ADM,Nguyen Hoang Khoa,Female,4.14
11,H,5628,CCEB,Riya Khan,Female,4.04
11,I,3651,SPMS,Chengwei,Male,4.2
11,I,4041,SBS,Nina Butler,Female,3.91
11,I,1505,EEE,Wesley Turner,Male,4.09
11,I,5936,MAE,Lian Liu,Female,4.0
11,I,5844,CoB (NBS),Chloe Hu,Female,4.03
11,J,1017,NIE,Ethan Lee,Male,4.02
11,J,5747,MAE,Cleo Wang,Female,4.17
11,J,5491,CCDS,Caleb Murphy,Male,4.05
11,J,2300,EEE,Liang Mei,Female,4.12
11,J,5846,EEE,Tara Kumar,Female,4.01
110,A,1313,CoE,Silas Kim,Male,4.27
110,A,3277,SBS,Akemi Watanabe,Female,3.87
110,A,5221,CCDS,Faisal Malik,Male,4.15
110,A,1985,CEE,Chloe Turner,Female,4.01
110,A,5349,MAE,Ying Mei,Female,4.11
110,B,4761,CoB (NBS),Rajesh Desai,Male,3.95
110,B,2044,CoB (NBS),Avery Chan,Female,4.21
110,B,1262,LKCMedicine,Samuel Cook,Male,4.02
110,B,4295,SBS,Aubrey Davis,Female,4.17
110,B,4135,CCDS,Anjali Sharma,Female,4.1
110,C,2481,NIE,Rohan Shah,Male,4.18
110,C,5666,CCDS,Anya Bogdanova,Female,3.94
110,C,3664,SSS,Kevin Ross,Male,4.11
110,C,5662,CoB (NBS),Rina Ahmad,Female,4.01
110,C,3031,CCEB,Brianna Foster,Female,4.09
110,D,4303,MAE,Jason Lam,Male,4.0
110,D,581,EEE,Wendy Chia,Female,4.19
110,D,3986,ASE,Glenn Wong,Male,4.05
110,D,3396,SoH,Wren Tsai,Female,4.16
110,D,1402,SPMS,Nora Alia,Female,4.08
110,E,547,MSE,Tobias Alonzo,Male,4.16
110,E,183,MAE,Madison Edwards,Female,4.0
110,E,3249,CEE,Wei Jun,Male,4.1
110,E,4607,CoE,Fatima Binti,Female,4.02
110,E,5776,MSE,Olga Reyes,Female,4.06
110,F,2800,SSS,Eric Wong,Male,4.01
110,F,3908,CoB (NBS),Alana Lee,Female,4.19
110,F,2531,EEE,Anthony Liu,Male,4.06
110,F,6000,SSS,Alaina Chang,Female,4.15
110,F,5940,MAE,Zara Binti,Female,4.03
110,G,2975,EEE,Jia Wei,Male,4.16
110,G,4858,CCEB,Ashlyn Wu,Female,4.01
110,G,2275,MAE,Shi Wei Lim,Male,4.1
110,G,4221,CCEB,Emma Black,Female,4.03
110,G,827,CCDS,Sukanya Das,Female,4.03
110,H,2347,NIE,Gage Yang,Male,4.01
110,H,4423,CoB (NBS),Laila Thomas,Female,4.18
110,H,4591,WKW SCI,Jaxon Lee,Male,4.06
110,H,812,CCDS,Quang Vu,Female,4.14
110,H,5569,EEE,Riley Baker,Female,4.03
110,I,3485,CEE,Nashit Lee,Male,4.15
110,I,1019,CoB (NBS),Cheng Wu,Female,4.01
110,I,5376,NIE,Vincent Lim,Male,4.08
110,I,3138,CCDS,Mizuki Yamashita,Female,4.03
110,I,1015,SSS,Nurul Izzah,Female,4.03
110,J,941,MSE,Jamal Bin Rahman,Male,4.01
110,J,1186,CoE,Sarah Wang,Female,4.17
110,J,3313,CEE,Nash Tan,Male,4.06
110,J,3578,SSS,Yuna Takahashi,Female,4.11
110,J,1511,SBS,Nadia Binti,Female,4.03
111,A,3846,SSS,Mateo Huang,Male,4.52
111,A,4798,CCEB,Siti Nurhaliza Binti Idris,Female,3.8
111,A,2103,SoH,Jaxon Wu,Male,4.18
111,A,5638,MAE,Haojun,Female,4.0
111,A,1149,SoH,Thomas Harris,Male,4.15
111,B,2865,EEE,Parker Martin,Male,3.8
111,B,5074,EEE,Willow Chen,Female,4.25
111,B,1682,ASE,Jaxon Green,Male,4.02
111,B,5663,ADM,Manisha Gupta,Female,4.15
111,B,5754,SoH,Gideon Green,Male,4.15
111,C,3295,CoB (NBS),Panshi,Male,4.3
111,C,4568,CCDS,Chandni Verma,Female,3.9
111,C,1621,ASE,Shinichi Nakagawa,Male,4.17
111,C,2187,NIE,Dewi Sari,Female,4.02
111,C,2754,CCDS,Ethan James,Male,4.15
111,D,5127,NIE,Hiroshi Matsumoto,Male,3.87
111,D,2491,CoB (NBS),Penny Wong,Female,4.25
111,D,3771,SPMS,Oliver Chan,Male,4.02
111,D,3532,EEE,Deena Binti Mohd,Female,4.15
111,D,444,CoE,Hao Xun,Male,4.14
111,E,1466,CoB (NBS),Kartik Reddy,Male,4.3
111,E,4057,CCEB,Samira Khan,Female,3.9
111,E,2043,EEE,Liam Wright,Male,4.17
111,E,4682,ADM,Lily Scott,Female,4.03
111,E,3481,MAE,Afreen Bukhari,Male,4.12
111,F,5698,WKW SCI,Tristan Young,Male,3.89
111,F,2238,EEE,Hong Mei,Female,4.22
111,F,5012,MAE,Silas Wu,Male,4.02
111,F,2822,SPMS,Aisha Ali,Female,4.13
111,F,5554,EEE,Caleb Gray,Male,4.1
111,G,2541,CoB (NBS),Wang Ming,Male,4.22
111,G,582,CCDS,Sophie Mendoza,Female,3.9
111,G,2952,SPMS,Deng Jian,Male,4.17
111,G,4994,SSS,Madison Bailey,Female,4.03
111,G,5350,CEE,Tian Hua,Male,4.09
111,H,4962,MAE,Tae-Jin Kim,Male,3.91
111,H,377,ADM,Gina Wong,Female,4.17
111,H,343,CEE,Raghav Reddy,Male,4.03
111,H,5213,SSS,Trisha Joshi,Female,4.12
111,H,4762,MAE,Nisha Malhotra,Female,4.1
111,I,3119,CEE,Xiong Wei Tan,Male,4.2
111,I,2874,SBS,Harper Tan,Female,3.92
111,I,5553,EEE,Tyler Reddy,Male,4.15
111,I,203,SSS,Angela Lim,Female,4.04
111,I,3700,CoB (NBS),Shreya Iyer,Female,4.08
111,J,1902,SSS,Dylan Wang,Male,4.02
111,J,5599,MAE,Violet Perez,Female,4.15
111,J,2276,WKW SCI,Haruto Suzuki,Male,4.04
111,J,1318,CoB (NBS),Mila Cook,Female,4.12
111,J,221,CoB (NBS),Jasmine Rivera,Female,4.04
112,A,2257,EEE,Min Zhang,Male,4.3
112,A,1021,LKCMedicine,Linda Thomas,Female,3.86
112,A,799,NIE,Sanjay Kapoor,Male,4.15
112,A,583,MAE,Mackenzie Russell,Female,4.03
112,A,44,EEE,Irene Cheung,Female,4.15
112,B,3457,CoE,Theo Cooper,Male,3.9
112,B,2625,CCDS,Layla Reddy,Female,4.52
112,B,3437,CoB (NBS),Bingqi,Male,4.05
112,B,3042,CCEB,Elena Brown,Female,4.2
112,B,4150,SBS,Bridgette Villanueva,Female,4.15
112,C,5038,CCDS,Ravi Deshmukh,Male,4.2
112,C,369,SoH,Maris Tsai,Female,3.88
112,C,5151,CoE,Owais Javed,Male,4.15
112,C,4083,ADM,Sophia Moore,Female,4.03
112,C,502,CCDS,Fern Adams,Female,4.14
112,D,1500,ASE,Jagdeep Singh,Male,3.92
112,D,5019,CCDS,Farah Binti Ibrahim,Female,4.25
112,D,2073,EEE,Chen Yu,Male,4.06
112,D,1622,CCDS,Talia Li,Female,4.18
112,D,4234,EEE,Emma Davis,Female,4.13
112,E,1032,MAE,Fadli Hidayat,Male,4.2
112,E,4938,ADM,Keiko Mori,Female,3.9
112,E,1120,CCDS,Lincoln Yang,Male,4.15
112,E,239,CCEB,Katia Tan,Female,4.04
112,E,4503,CoE,Rowena Mendoza,Female,4.12
112,F,5966,EEE,Kyle Yip,Male,4.02
112,F,3967,CCDS,Uma Lopez,Female,4.22
112,F,1159,EEE,Caleb Mitchell,Male,4.09
112,F,2745,CCEB,Sakura Watanabe,Female,4.17
112,F,5487,MAE,Asha Tan,Female,4.1
112,G,2229,CoE,Dong Chen,Male,4.2
112,G,4680,SSS,Laila Shah,Female,4.0
112,G,1044,CoE,Cameron Tan,Male,4.11
112,G,5343,SBS,Ursula Turner,Female,4.04
112,G,5296,CCDS,Penny Kwan,Female,4.09
112,H,1723,EEE,Ashton Lee,Male,4.03
112,H,5890,CoB (NBS),Ella Zhao,Female,4.22
112,H,486,SSS,Rocco Ong,Male,4.09
112,H,3907,SBS,Ritika Patel,Female,4.16
112,H,1936,SoH,Mai Le,Female,4.09
112,I,5042,CEE,Tarun Nair,Male,4.17
112,I,1838,MAE,Sofia Khanna,Female,4.01
112,I,5882,CCEB,Ryuu Tanaka,Male,4.1
112,I,5830,MAE,Alice Wang,Female,4.05
112,I,1251,SSS,Ngoc Ho,Female,4.08
112,J,1492,SPMS,Jackson Yang,Male,4.04
112,J,2451,MAE,Fatima Noor,Female,4.21
112,J,1450,MSE,Zeke Yang,Male,4.09
112,J,1022,CoE,Riley Jackson,Female,4.15
112,J,2654,MAE,Charlotte Robinson,Female,4.09
113,A,1042,EEE,Jasper Wang,Male,4.3
113,A,5910,WKW SCI,Amina Rahman,Female,3.85
113,A,4350,CCDS,Isaac Wright,Male,4.11
113,A,2364,EEE,Kaitlyn Carter,Female,3.94
113,A,5346,SSS,Jamal Santos,Male,4.08
113,B,5740,CCDS,Bharat Menon,Male,3.78
113,B,5000,CCEB,Tess Tsai,Female,4.22
113,B,4460,EEE,Zhang Bo,Male,4.03
113,B,647,ADM,Sherry Tan,Female,4.15
113,B,5465,CEE,Ahmad bin Ismail,Male,4.07
113,C,4565,CoB (NBS),Rohan Tan,Male,4.17
113,C,475,EEE,Zara Price,Female,3.85
113,C,5214,SoH,Zahid Bin Rahman,Male,4.1
113,C,3726,SoH,Diana Binti Azhar,Female,3.95
113,C,2217,CCDS,Clara Yang,Female,4.12
113,D,4056,SPMS,Han Chen Lim,Male,3.8
113,D,5232,SSS,Samantha Yang,Female,4.2
113,D,2114,MAE,Farrell Mendoza,Male,4.04
113,D,2955,SPMS,Diana Prince,Female,4.15
113,D,5030,SSS,Lara Lim,Female,4.09
113,E,4655,EEE,Zahrah Binti Noor,Male,4.15
113,E,2906,CoB (NBS),Yara Chen,Female,3.88
113,E,3228,CCDS,Yusuf Bin Sulaiman,Male,4.1
113,E,3520,EEE,Suman Singh,Female,3.95
113,E,2536,CoB (NBS),Lydia Wang,Female,4.07
113,F,3076,MSE,Rajiv Mehta,Male,3.88
113,F,3327,CCEB,Maya Rahayu,Female,4.2
113,F,3705,CoB (NBS),Isaac Wong,Male,4.04
113,F,913,SSS,Siti binti Ahmad,Female,4.14
113,F,1631,CoB (NBS),Fatima Khan,Female,4.06
113,G,5170,SSS,Oscar Lee,Male,4.15
113,G,338,SSS,Elizaveta Antonova,Female,3.89
113,G,447,CCEB,Logan Green,Male,4.09
113,G,5045,CoB (NBS),Grace Young,Female,4.01
113,G,5843,SoH,Taojie,Female,4.05
113,H,357,CoB (NBS),Vikram Joshi,Male,4.01
113,H,5992,CEE,Zain Malik,Female,4.18
113,H,5544,ADM,Isaiah Murphy,Male,4.05
113,H,2261,CCDS,Sadia Noor,Female,4.14
113,H,1248,CoE,Natalie Chen,Female,4.05
113,I,415,SPMS,Maximus Wright,Male,4.12
113,I,5247,SoH,Alya Binti Mohd,Female,3.94
113,I,3990,CCDS,Brayden Torres,Male,4.09
113,I,2922,SSS,Violet Ward,Female,4.01
113,I,2539,SoH,Kimi Wibowo,Female,4.05
113,J,1496,CCDS,Adrian Tan,Male,4.02
113,J,5959,CCDS,Kendall Zhang,Female,4.17
113,J,5457,CEE,Leonardo Thomas,Male,4.06
113,J,3191,SSS,Gia Price,Female,4.12
113,J,5853,NIE,Sonia Iyer,Female,4.03
114,A,366,CoB (NBS),Troy Wong,Male,4.52
114,A,1493,EEE,Kira Foster,Female,3.85
114,A,5062,CCDS,Dong-Wook Choi,Male,4.14
114,A,3540,CoE,Rida Khan,Female,4.02
114,A,1770,ADM,Xiao Wei,Male,4.03
114,B,1627,CCEB,Ravi Chandran,Male,3.95
114,B,2633,SSS,Lia Harum,Female,4.25
114,B,2258,MAE,Zachary Tan,Male,4.02
114,B,2324,CEE,Sana Malik,Female,4.15
114,B,3391,NIE,Aubree King,Female,4.14
114,C,4157,CoE,Rohan Sharma,Male,4.48
114,C,1837,WKW SCI,Mila Wang,Female,3.88
114,C,1191,EEE,Oki Andri,Male,4.1
114,C,4687,CCEB,Sophie Patel,Female,4.02
114,C,5810,ASE,Alia Zainal,Female,4.14
114,D,3367,MSE,Isaac Lee,Male,4.01
114,D,5393,SBS,Jueqi,Female,4.2
114,D,561,CoB (NBS),Shawn Ng,Male,4.03
114,D,3787,CCEB,Misha Rani,Female,4.14
114,D,3478,SSS,Maya Zhao,Female,4.12
114,E,901,CEE,Orion Setiawan,Male,4.22
114,E,4028,CCDS,Svetlana Petrovna,Female,3.94
114,E,2218,MAE,Guixiang,Male,4.1
114,E,5416,MSE,Iris Lim,Female,4.03
114,E,1382,CCDS,Deepa Sharma,Female,4.12
114,F,5891,MAE,Alan Chan,Male,4.02
114,F,5405,MSE,Li Chan,Female,4.19
114,F,5926,EEE,Xander Morris,Male,4.03
114,F,5574,MAE,Gauri Mehta,Female,4.14
114,F,2640,CCDS,Lily Tan,Female,4.1
114,G,1410,NIE,Amit Sharma,Male,4.21
114,G,648,CCEB,Bella Goh,Female,3.95
114,G,454,MAE,Luna Tsai,Female,4.09
114,G,4546,CCDS,Cheng Zhang,Female,4.08
114,G,1030,CoB (NBS),Thea Wang,Female,4.05
114,H,4874,CoE,Rei Takahashi,Male,4.02
114,H,3400,CCDS,Kabir Singh,Female,4.19
114,H,2208,CoB (NBS),Saira Raza,Female,4.08
114,H,4464,CCDS,Rosa Tan,Female,4.06
114,H,5017,ADM,Sofia Cheng,Female,4.04
114,I,1906,ASE,Azman bin Rahman,Male,4.15
114,I,3528,MAE,Gloria Li,Female,4.02
114,I,9,MAE,Nguyen Thi Thanh,Female,4.08
114,I,2907,CCEB,Abigail Lewis,Female,4.06
114,I,5647,SPMS,Hannah Tan,Female,4.04
114,J,319,EEE,Tariq Khan,Male,4.02
114,J,2519,CoB (NBS),Ariana Richardson,Female,4.18
114,J,3725,ADM,Miho Nishimura,Female,4.08
114,J,51,EEE,Wani Binti Azhar,Female,4.05
114,J,5032,CCEB,Mira Khan,Female,4.03
115,A,3571,EEE,Nathan Davis,Male,4.22
115,A,3807,SoH,Pooja Mehra,Female,3.85
115,A,482,CCEB,Daiki Matsumoto,Male,4.18
115,A,275,CoB (NBS),Siti Nora,Female,4.02
115,A,3854,ASE,Kohei Tanaka,Male,4.13
115,B,3648,MAE,Ryoji Yamamoto,Male,3.87
115,B,5095,CoE,Sanya Ahuja,Female,4.29
115,B,78,CoB (NBS),Jai Singh,Male,4.04
115,B,3462,SSS,Anaya Shah,Female,4.19
115,B,4330,CoB (NBS),Oliver Lim,Male,4.12
115,C,27,MAE,Caleb Wright,Male,4.22
115,C,821,MAE,Isabella Ward,Female,3.88
115,C,824,EEE,Gordon Yip,Male,4.17
115,C,4737,SPMS,Alya Binti Zainal,Female,4.03
115,C,5839,CoE,Kieran Zhao,Male,4.12
115,D,5081,CoE,James Wright,Male,3.89
115,D,1392,MAE,Amber Chen,Female,4.25
115,D,3627,EEE,Harry Li,Male,4.05
115,D,1774,WKW SCI,Saira Iqbal,Female,4.17
115,D,4599,CCEB,Rhea Wu,Female,4.12
115,E,548,CCDS,Weimin,Male,4.2
115,E,1146,WKW SCI,Layla Carter,Female,4.01
115,E,1123,MAE,David Stewart,Male,4.17
115,E,5254,EEE,Anna Kim,Female,4.04
115,E,3556,CoB (NBS),Meghan Carter,Female,4.11
115,F,1221,SoH,Derrick Lim,Male,3.9
115,F,3207,CoB (NBS),Miyuki Nishimura,Female,4.22
115,F,305,CCEB,Nguyen Van Loc,Male,4.08
115,F,1910,CCEB,Aoi Tanaka,Female,4.17
115,F,2842,SBS,Ling Liu,Female,4.11
115,G,2786,MAE,Alexander Phillips,Male,4.19
115,G,4207,CoB (NBS),Ananya Doshi,Female,4.02
115,G,4946,CCDS,Ryan Edwards,Male,4.15
115,G,4508,CoB (NBS),Hina Bukhari,Female,4.04
115,G,2920,CCEB,Fiona Li,Female,4.09
115,H,1722,CoB (NBS),Jaxon Young,Male,4.0
115,H,5406,SSS,Mira Agustina,Female,4.2
115,H,2921,SoH,Hendrix Yang,Male,4.1
115,H,5914,SSS,Yui Kobayashi,Female,4.12
115,H,5016,CoB (NBS),Sophie Tsai,Female,4.08
115,I,1367,MSE,Talha Malik,Male,4.18
115,I,441,EEE,Lilly Wong,Female,4.02
115,I,2427,CoB (NBS),Mukesh Kumar,Male,4.15
115,I,2871,CCDS,Shaista Iqbal,Female,4.04
115,I,5150,ASE,Nida Rehman,Female,4.07
115,J,2999,WKW SCI,Nathan Diaz,Male,4.01
115,J,2695,SBS,Ella Chen,Female,4.19
115,J,3626,CEE,Zhi Yi Lim,Male,4.1
115,J,4287,EEE,Samantha Lim,Female,4.12
115,J,70,SPMS,Luna Flores,Female,4.05
116,A,4736,CoE,Nicolas Ramos,Male,4.52
116,A,2465,SSS,Amina Begum,Female,3.88
116,A,540,CEE,Hao Wei Tan,Male,4.2
116,A,2593,SoH,Nina Khan,Female,4.02
116,A,1971,MAE,Samuel Patel,Male,4.13
116,B,1646,NIE,Jueqi,Male,3.8
116,B,505,MAE,Sophie Martinez,Female,4.22
116,B,174,CCDS,Ahmad Raza,Male,4.01
116,B,3141,SSS,Zahra Yousaf,Female,4.14
116,B,890,EEE,Gabriel Edwards,Male,4.12
116,C,5274,CCEB,Hikaru Matsumoto,Male,4.48
116,C,4492,CCDS,Rina Patel,Female,3.9
116,C,5341,CoB (NBS),Derek Lee,Male,4.2
116,C,2847,MAE,Charlotte Walker,Female,4.03
116,C,5679,CEE,Nguyen Minh Quang,Male,4.11
116,D,2970,SPMS,Aarav Gupta,Male,3.88
116,D,876,MSE,Kimberly Lim,Female,4.2
116,D,2734,CEE,Eric Liu,Male,4.02
116,D,2894,CCEB,Riley Lin,Female,4.14
116,D,1801,CCDS,Jovian Liu,Male,4.1
116,E,3622,ADM,Dongmei,Male,4.3
116,E,1112,CCDS,Anu Iyer,Female,4.01
116,E,982,SSS,Derek Adams,Male,4.2
116,E,2752,MAE,Nguyen Thi Thao,Female,4.03
116,E,2868,CoB (NBS),Lorenzo Wu,Male,4.06
116,F,4055,CCDS,Quinn Lim,Male,3.95
116,F,5302,MAE,Sonia Verma,Female,4.17
116,F,281,EEE,Dong Chen,Male,4.03
116,F,2693,CoB (NBS),Nafisa Shah,Female,4.12
116,F,4044,EEE,Henry Liu,Male,4.05
116,G,2379,CoE,Ashok Nair,Male,4.3
116,G,1530,CCEB,Nurul Aini,Female,4.01
116,G,4391,MAE,Mohammed Hafiz,Male,4.19
116,G,5395,MSE,Fern Ng,Female,4.05
116,G,1173,WKW SCI,Tina Ho,Female,4.09
116,H,1813,EEE,Gavin Smith,Male,4.0
116,H,5083,SSS,Lucy Chen,Female,4.17
116,H,779,SBS,Adrian Zhang,Male,4.04
116,H,4087,CEE,Amira Hasan,Female,4.12
116,H,1100,CCDS,Maya Ali,Female,4.09
116,I,3261,MSE,Asher Hill,Male,4.3
116,I,2644,SSS,Serena Xiao,Female,4.01
116,I,4642,MAE,Aarav Verma,Male,4.16
116,I,4725,EEE,Suman Verma,Female,4.05
116,I,3401,MAE,Zoe Brown,Female,4.06
116,J,1082,CEE,Zain Ali,Male,4.0
116,J,2951,EEE,Sophia Yang,Female,4.15
116,J,5825,NIE,Harlan Perdana,Male,4.05
116,J,3302,CoB (NBS),Fengguo,Female,4.1
116,J,1484,CCDS,Willow Li,Female,4.05
117,A,2719,MAE,Ihsan Rahma,Male,4.3
117,A,1799,CCDS,Kylie Roberts,Female,3.8
117,A,245,CCDS,Yuki Sato,Male,4.17
117,A,115,EEE,Zelda Ong,Female,4.0
117,A,3113,CoB (NBS),Claudia Wang,Female,4.18
117,B,4625,CoE,Dylan Li,Male,3.95
117,B,4332,SSS,Maira Binti Rahman,Female,4.73
117,B,2813,CCDS,Aidan Scott,Male,4.04
117,B,5514,CCEB,Tian Yi Tan,Female,4.2
117,B,4517,CCEB,Leah Tan,Female,4.15
117,C,4770,NIE,Hao Chen Lee,Male,4.3
117,C,4917,SSS,Kiran Reddy,Female,3.9
117,C,3472,CCDS,Jun Yi Tan,Male,4.15
117,C,1563,EEE,Kavita Desai,Female,4.03
117,C,3205,ADM,Chen Ya,Female,4.12
117,D,3435,CoB (NBS),Ulysses Chan,Male,4.0
117,D,3677,CoB (NBS),Katherine Ho,Female,4.22
117,D,5466,SSS,Daniel Patel,Male,4.05
117,D,5608,SSS,Qori Putri,Female,4.2
117,D,5261,SPMS,Aurora Price,Female,4.12
117,E,2388,CEE,Mingyu,Male,4.2
117,E,3384,SSS,Isabella Miller,Female,3.92
117,E,1638,CoE,Liam Ali,Male,4.12
117,E,2796,CCEB,Maira Malik,Female,4.03
117,E,4873,CCDS,Ying Yi,Female,4.11
117,F,2041,CEE,Zhi Wei Lim,Male,4.0
117,F,1366,CCDS,Chloe Zhang,Female,4.22
117,F,2102,SSS,Dustin Zhao,Male,4.05
117,F,3081,CCDS,Aminah Safwan,Female,4.19
117,F,1938,CoB (NBS),Miyuki Takeda,Female,4.11
117,G,4519,CoB (NBS),Jin Yu Tan,Male,4.2
117,G,117,CEE,Farah Binti,Female,3.95
117,G,5522,NIE,Derek Martinez,Male,4.11
